Event	ID	Name			Wwise Object Path	Notes
	126468322	Play_Wampa_Footsteps			\Default Work Unit\Wampa Skel\Play_Wampa_Footsteps	
	192623117	Pause_Object			\Default Work Unit\Pause_Object	
	210142930	Play_Skel_Jump_In_Progress			\Default Work Unit\Wampa Skel\Play_Skel_Jump_In_Progress	
	393948735	Play_Rancor_Footsteps			\Default Work Unit\Rancor\Play_Rancor_Footsteps	
	528623469	Play_Wampa_Projectile_Impact			\Default Work Unit\Wampa Skel\Play_Wampa_Projectile_Impact	
	605343841	Play_Wampa_Projectile_Throw_1			\Default Work Unit\Wampa Skel\Play_Wampa_Projectile_Throw_1	
	605343842	Play_Wampa_Projectile_Throw_2			\Default Work Unit\Wampa Skel\Play_Wampa_Projectile_Throw_2	
	973421172	Play_Wampa_Hit			\Default Work Unit\Wampa Skel\Play_Wampa_Hit	
	1095659072	Play_Wampa_Roar_Presentation			\Default Work Unit\Wampa Skel\Play_Wampa_Roar_Presentation	
	1149449029	Play_Skel_Hit			\Default Work Unit\Wampa Skel\Play_Skel_Hit	
	1203640683	Play_Skel_Jump_Impact			\Default Work Unit\Wampa Skel\Play_Skel_Jump_Impact	
	1709225748	Play_Skel_Rush_In_Progress			\Default Work Unit\Wampa Skel\Play_Skel_Rush_In_Progress	
	1931338186	Resume_Object			\Default Work Unit\Resume_Object	
	2094630229	Play_Wampa_When_Skel_Dies			\Default Work Unit\Wampa Skel\Play_Wampa_When_Skel_Dies	
	2523473927	Play_Skel_When_Wampa_Dies			\Default Work Unit\Wampa Skel\Play_Skel_When_Wampa_Dies	
	2579051331	Play_Wampa_Rush			\Default Work Unit\Wampa Skel\Play_Wampa_Rush	
	2754523954	Play_Skel_Rush_Recovery			\Default Work Unit\Wampa Skel\Play_Skel_Rush_Recovery	
	3135328612	Play_Skel_Death			\Default Work Unit\Wampa Skel\Play_Skel_Death	
	3318621861	Stop_Object			\Default Work Unit\Stop_Object	
	3479049538	Play_Wampa_Ice_Pick			\Default Work Unit\Wampa Skel\Play_Wampa_Ice_Pick	
	3650769102	Play_Skel_Rush_Preparation			\Default Work Unit\Wampa Skel\Play_Skel_Rush_Preparation	
	3733308172	Play_Skel_Jump_Preparation			\Default Work Unit\Wampa Skel\Play_Skel_Jump_Preparation	
	3996625941	Play_Wampa_Death			\Default Work Unit\Wampa Skel\Play_Wampa_Death	
	4012397375	Play_Skel_Footsteps			\Default Work Unit\Wampa Skel\Play_Skel_Footsteps	

Game Parameter	ID	Name			Wwise Object Path	Notes
	467158820	SourceVolume			\Default Work Unit\SourceVolume	
	2704707011	BusVolume			\Default Work Unit\BusVolume	

Audio Bus	ID	Name			Wwise Object Path	Notes
	3803692087	Master Audio Bus			\Default Work Unit\Master Audio Bus	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	263750753	wampa skel projectile throw 1	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa skel projectile throw 1_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\wampa skel projectile throw 1		171384
	309586819	wampa rush footstep 3	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa rush footstep 3_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\Footsteps wampa rush\wampa rush footstep 3		52228
	318735960	Skel rush in process	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\Skel rush in process_B182BB5A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\Skel rush in process		26256
	341527135	wampa body hit 2	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa body hit 2_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\Wampa hit\wampa body hit 2		58068
	368805377	wampa rush roar	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa rush roar_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\wampa rush roar		188108
	395401549	skel when wampa dies	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\skel when wampa dies_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\skel when wampa dies		338268
	437758057	Skel voice hit 3	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\Skel voice hit 3_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\Skel hit\Skel voice hit 3		79592
	495246666	wampa rush footstep 4	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa rush footstep 4_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\Footsteps wampa rush\wampa rush footstep 4		53200
	534506255	Skel footstep 2	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\Skel footstep 2_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\Footsteps skel\Skel footstep 2		50652
	555662456	wampa hit 3	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa hit 3_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\Wampa hit\wampa hit 3		120016
	716526834	Skel voice hit 2	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\Skel voice hit 2_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\Skel hit\Skel voice hit 2		91088
	741073719	wampa death	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa death_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\wampa death		1264176
	764031307	Skel footstep 4	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\Skel footstep 4_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\Footsteps skel\Skel footstep 4		50652
	768195793	wampa projectile impact	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa projectile impact_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\wampa projectile impact		197280
	779676976	wampa when skel die	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa when skel die_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\wampa when skel die		347608
	792452066	Footstep wampa 3	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\Footstep wampa 3_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\Footsteps wampa\Footstep wampa 3		105156
	812735782	Skel rush preparing	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\Skel rush preparing_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\Skel rush preparing		70692
	870928187	wampa skel ice pick up	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa skel ice pick up_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\wampa skel ice pick up		124512
	871190242	Skel hit1	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\Skel hit1_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\Skel hit\Skel hit1		53444
	886410001	wampa skel projectile throw 2	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa skel projectile throw 2_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\wampa skel projectile throw 2		192728
	896324653	Skel footstep 1	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\Skel footstep 1_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\Footsteps skel\Skel footstep 1		50652
	900373277	wampa roar presentation	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa roar presentation_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\wampa roar presentation		347220
	918608043	skel jump preparation	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\skel jump preparation_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\skel jump preparation		112976
	951280793	skel rush recovery	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\skel rush recovery_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\skel rush recovery		140492
	961035653	Skel hit2	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\Skel hit2_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\Skel hit\Skel hit2		40076
	968197850	skel death	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\skel death_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Skel\skel death		1216640
	997869568	wampa rush footstep 2	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\wampa rush footstep 2_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\Footsteps wampa rush\wampa rush footstep 2		51272
	1009562432	Footstep wampa 4	C:\Users\admin\Documents\GitHub\Wwise-project\Virtual Ragnarok Audio\.cache\Windows\SFX\Footstep wampa 4_FC2D3A10.wem		\Actor-Mixer Hierarchy\Default Work Unit\Wampa skell\Wampa\Footsteps wampa\Footstep wampa 4		105384

